"","accepted_name","phylo.tip","input_name","name_class","ncbi_id","GenBank_taxonomy","ITS","trnTLF","rbcL","matK","atpB"
"820","Petrorhagia_saxifraga","Petrorhagia_saxifraga","Petrorhagia_saxifraga","scientific name",46121,"Petrorhagia_saxifraga","408905315","239837514","597518390","240266115","NA"
"821","Phelipanche_purpurea",NA,NA,NA,NA,"Phelipanche_purpurea_var__purpurea","29123747","NA","NA","NA","NA"
"822","Phleum_alpinum","Phleum_alpinum","Phleum_alpinum","scientific name",669775,"Phleum_alpinum","300247354","260080153","733451942","871330580","NA"
"823","Phleum_phleoides","Phleum_phleoides","Phleum_phleoides","scientific name",204233,"Phleum_phleoides","32364906","NA","733451954","133917447","NA"
"824","Phleum_pratense","Phleum_pratense","Phleum_pratense","scientific name",15957,"Phleum_pratense","341872796","189303947","71056593","7670634","110915677"
"825","Phragmites_australis","Phragmites_australis","Phragmites_australis","scientific name",29695,"Phragmites_australis","341872763","514482118","558554628","6642858","150035722"
"826","Phyteuma_ovatum","Phyteuma_ovatum","Phyteuma_ovatum","scientific name",1241227,"Phyteuma_ovatum","542093770","542093860","541049772","542094009","NA"
"827","Phyteuma_scheuchzeri","Phyteuma_scheuchzeri","Phyteuma_scheuchzeri","scientific name",649685,"Phyteuma_scheuchzeri","NA","NA","541049775","NA","NA"
"828","Phyteuma_spicatum","Phyteuma_spicatum","Phyteuma_spicatum","scientific name",239469,"Phyteuma_spicatum","83583520","408689040","194320440","542094063","183206515"
"829","Picea_abies","Picea_abies","Picea_abies","scientific name",3329,"Picea_abies","NA","186898328","386802349","386802101","NA"
"830","Picris_hieracioides","Picris_hieracioides","Picris_hieracioides","scientific name",212690,"Picris_hieracioides_subsp__morrisonensis","119392326","NA","NA","NA","NA"
"831","Picris_hieracioides","Picris_hieracioides","Picris_hieracioides","scientific name",212690,"Picris_hieracioides","NA","574453797","574453711","379042108","NA"
"832","Picris_sp",NA,NA,NA,NA,"Picris_sp__SL-2012","NA","NA","399139793","NA","NA"
"833","Pilosella_lactucella","Pilosella_lactucella","Hieracium_lactucella","synonym",221202,"Pilosella_lactucella","59709929","59709897","557836323","54021457","NA"
"834","Pilosella_peleteriana","Pilosella_peleteriana","Pilosella_peleteriana","scientific name",1155350,"Pilosella_peleteriana","NA","NA","379037130","379039032","NA"
"835","Pimpinella_major","Pimpinella_major","Pimpinella_major","scientific name",1000425,"Pimpinella_major","NA","376373239","557836308","NA","NA"
"836","Pimpinella_saxifraga","Pimpinella_saxifraga","Pimpinella_saxifraga","scientific name",40959,"Pimpinella_saxifraga","46393731","312182260","379034067","379039880","NA"
"837","Pinguicula_alpina","Pinguicula_alpina","Pinguicula_alpina","scientific name",192263,"Pinguicula_alpina","95117644","20386230","NA","32811733","NA"
"838","Pinguicula_vulgaris","Pinguicula_vulgaris","Pinguicula_vulgaris","scientific name",204362,"Pinguicula_vulgaris","95117637","260080167","817992250","32811781","NA"
"839","Pinus_mugo","Pinus_mugo","Pinus_mugo","scientific name",28528,"Pinus_mugo","NA","NA","166714462","17976882","NA"
"840","Pinus_mugo","Pinus_mugo","Pinus_mugo","scientific name",28528,"Pinus_mugo_subsp__uncinata","NA","31559607","NA","NA","NA"
"841","Pinus_nigra","Pinus_nigra","Pinus_nigra","scientific name",58042,"Pinus_nigra","NA","218136485","386802403","386802155","NA"
"842","Pinus_sylvestris","Pinus_sylvestris","Pinus_sylvestris","scientific name",3349,"Pinus_sylvestris","NA","409188108","6683187","197942399","NA"
"843","Plantago_atrata","Plantago_atrata","Plantago_atrata","scientific name",101997,"Plantago_atrata","21483652","21539858","15215996","NA","NA"
"844","Plantago_holosteum","Plantago_holosteum","Plantago_holosteum","scientific name",1211594,"Plantago_holosteum","NA","NA","404243981","406034076","NA"
"845","Plantago_lanceolata","Plantago_lanceolata","Plantago_lanceolata","scientific name",39414,"Plantago_lanceolata","154867165","21539861","703239","197942081","14718184"
"846","Plantago_major","Plantago_major","Plantago_major","scientific name",29818,"Plantago_major","21483618","21539826","557836602","197942087","NA"
"847","Plantago_maritima","Plantago_maritima","Plantago_maritima","scientific name",197809,"Plantago_maritima","317185360","21539843","379037026","459929592","NA"
"848","Plantago_media","Plantago_media","Plantago_media","scientific name",101992,"Plantago_media","21483622","21539829","557836605","57901542","NA"
"849","Plantago_sempervirens","Plantago_sempervirens","Plantago_sempervirens","scientific name",197819,"Plantago_sempervirens","21483646","21539851","NA","NA","NA"
"850","Platanthera_chlorantha","Platanthera_chlorantha","Platanthera_chlorantha","scientific name",59353,"Platanthera_chlorantha","615503169","52550862","635174037","149286643","NA"
"851","Pleurospermum_austriacum","Pleurospermum_austriacum","Pleurospermum_austriacum","scientific name",584760,"Pleurospermum_austriacum","246367190","242876962","NA","NA","NA"
"852","Poa_alpina","Poa_alpina","Poa_alpina","scientific name",87701,"Poa_alpina_var__vivipara","37359482","NA","NA","NA","NA"
"853","Poa_alpina","Poa_alpina","Poa_alpina","scientific name",87701,"Poa_alpina","NA","45934438","557836576","110916027","110915679"
"854","Poa_annua","Poa_annua","Poa_annua","scientific name",93036,"Poa_annua","22203684","45934443","387912212","133917529","NA"
"855","Poa_badensis","Poa_badensis","Poa_badensis","scientific name",269364,"Poa_badensis","297375346","45934439","NA","NA","NA"
"856","Poa_bulbosa","Poa_bulbosa","Poa_bulbosa","scientific name",202404,"Poa_bulbosa","209887695","209887237","NA","133917531","NA"
"857","Poa_bulbosa","Poa_bulbosa","Poa_bulbosa","scientific name",202404,"Poa_bulbosa_subsp__bulbosa","NA","NA","404243989","NA","NA"
"858","Poa_cenisia","Poa_cenisia","Poa_cenisia","scientific name",269372,"Poa_cenisia","NA","45934451","557836354","NA","NA"
"859","Poa_chaixii","Poa_chaixii","Poa_chaixii","scientific name",269367,"Poa_chaixii","209887708","45934445","733452283","871330598","NA"
"860","Poa_glauca","Poa_glauca","Poa_glauca","scientific name",227214,"Poa_glauca","209887701","37359552","379037366","379038132","NA"
"861","Poa_laxa","Poa_laxa","Poa_laxa","scientific name",269370,"Poa_laxa","NA","45934449","NA","NA","NA"
"862","Poa_laxa","Poa_laxa","Poa_laxa","scientific name",269370,"Poa_laxa_subsp__flexuosa","297375376","NA","NA","290490898","NA"
"863","Poa_nemoralis","Poa_nemoralis","Poa_nemoralis","scientific name",269376,"Poa_nemoralis","297375385","45934456","379034705","379038504","NA"
"864","Poa_pratensis","Poa_pratensis","Poa_pratensis","scientific name",4545,"Poa_pratensis","NA","55831367","424949934","7670644","NA"
"865","Poa_pratensis","Poa_pratensis","Poa_pratensis","scientific name",4545,"Poa_pratensis_subsp__angustifolia","347812090","NA","NA","NA","NA"
"866","Poa_supina","Poa_supina","Poa_supina","scientific name",289064,"Poa_supina","124244475","166407475","557836330","NA","NA"
"867","Poa_trivialis","Poa_trivialis","Poa_trivialis","scientific name",89684,"Poa_trivialis","7381411","119553740","340511839","340512333","NA"
"868","Polycnemum_majus","Polycnemum_majus","Polycnemum_majus","scientific name",240102,"Polycnemum_majus","210148635","NA","34576714","47498903","NA"
"869","Polygala_amarella","Polygala_amarella","Polygala_amarella","scientific name",690759,"Polygala_amarella","268321475","268321654","NA","NA","NA"
"870","Polygala_calcarea","Polygala_calcarea","Polygala_calcarea","scientific name",375120,"Polygala_calcarea","268321485","268321664","148590207","NA","NA"
"871","Polygala_chamaebuxus","Polygala_chamaebuxus","Polygala_chamaebuxus","scientific name",58882,"Polygala_chamaebuxus_var__grandiflora","NA","NA","148590215","187766498","NA"
"872","Polygala_chamaebuxus","Polygala_chamaebuxus","Polygala_chamaebuxus","scientific name",58882,"Polygala_chamaebuxus","268321488","17225953","NA","NA","NA"
"873","Polygala_comosa","Polygala_comosa","Polygala_comosa","scientific name",162884,"Polygala_comosa","268321490","268321669","148590241","183529224","NA"
"874","Polygala_vulgaris","Polygala_vulgaris","Polygala_vulgaris","scientific name",174553,"Polygala_vulgaris","NA","268321770","148590205","209168488","NA"
"875","Polygala_vulgaris","Polygala_vulgaris","Polygala_vulgaris","scientific name",174553,"Polygala_vulgaris_subsp__oxyptera","268321592","NA","NA","NA","NA"
"876","Polygonatum_odoratum","Polygonatum_odoratum","Polygonatum_odoratum","scientific name",82207,"Polygonatum_odoratum","332294285","NA","519671044","766943810","NA"
"877","Polygonatum_odoratum","Polygonatum_odoratum","Polygonatum_odoratum","scientific name",82207,"Polygonatum_odoratum_var__pluriflorum","NA","NA","NA","NA","499069385"
"878","Polygonatum_verticillatum","Polygonatum_verticillatum","Polygonatum_verticillatum","scientific name",261426,"Polygonatum_verticillatum","343406242","NA","546240754","766943776","NA"
"879","Polygonum_aviculare","Polygonum_aviculare","Polygonum_aviculare","scientific name",137693,"Polygonum_aviculare","392612351","151195576","597518508","300302212","NA"
"880","Populus_alba","Populus_alba","Populus_alba","scientific name",43335,"Populus_alba","399611563","675583609","340511853","164513207","NA"
"881","Populus_nigra","Populus_nigra","Populus_nigra","scientific name",3691,"Populus_nigra","399611583","675583621","817992260","18146905","NA"
"882","Populus_tremula","Populus_tremula","Populus_tremula","scientific name",113636,"Populus_tremula","536639309","675583610","17066172","51507620","NA"
"883","Potamogeton_alpinus","Potamogeton_alpinus","Potamogeton_alpinus","scientific name",246694,"Potamogeton_alpinus","326348732","NA","459994918","371533792","229002369"
"884","Potentilla_argentea","Potentilla_argentea","Potentilla_argentea","scientific name",654633,"Potentilla_argentea","NA","262113327","733452213","675272509","NA"
"885","Potentilla_aurea","Potentilla_aurea","Potentilla_aurea","scientific name",581249,"Potentilla_aurea","NA","260182608","557836337","NA","NA"
"886","Potentilla_caulescens","Potentilla_caulescens","Potentilla_caulescens","scientific name",637897,"Potentilla_caulescens","226858228","262113314","541049792","NA","NA"
"887","Potentilla_chrysantha","Potentilla_chrysantha","Potentilla_chrysantha","scientific name",654631,"Potentilla_chrysantha","NA","262113318","NA","NA","NA"
"888","Potentilla_crantzii","Potentilla_crantzii","Potentilla_crantzii","scientific name",667241,"Potentilla_crantzii","NA","261488514","379036912","379041930","NA"
"889","Potentilla_erecta","Potentilla_erecta","Potentilla_erecta","scientific name",57940,"Potentilla_erecta","3746158","261488517","379037384","340512675","NA"
"890","Potentilla_frigida","Potentilla_frigida","Potentilla_frigida","scientific name",667251,"Potentilla_frigida","NA","260182605","NA","NA","NA"
"891","Potentilla_grandiflora","Potentilla_grandiflora","Potentilla_grandiflora","scientific name",654638,"Potentilla_grandiflora","NA","261488398","NA","NA","NA"
"892","Potentilla_hirta","Potentilla_hirta","Potentilla_hirta","scientific name",667256,"Potentilla_hirta","NA","260182569","NA","NA","NA"
"893","Potentilla_inclinata","Potentilla_inclinata","Potentilla_inclinata","scientific name",516013,"Potentilla_inclinata","NA","260182593","NA","NA","NA"
"894","Potentilla_neumaniana","Potentilla_neumaniana","Potentilla_neumanniana","synonym",654621,"Potentilla_neumaniana","NA","261488526","379037386","379042270","NA"
"895","Potentilla_reptans","Potentilla_reptans","Potentilla_reptans","scientific name",57933,"Potentilla_reptans","3746129","262113305","379037376","607345134","NA"
"896","Prenanthes_purpurea","Prenanthes_purpurea","Prenanthes_purpurea","scientific name",43204,"Prenanthes_purpurea","571053780","571054291","NA","111379035","NA"
"897","Primula_elatior","Primula_elatior","Primula_elatior","scientific name",175059,"Primula_elatior_subsp__meyeri","194354187","NA","NA","NA","NA"
"898","Primula_elatior","Primula_elatior","Primula_elatior","scientific name",175059,"Primula_elatior","NA","16751623","557836557","87197466","NA"
"899","Primula_farinosa","Primula_farinosa","Primula_farinosa","scientific name",133892,"Primula_farinosa","119395056","147868059","557836559","87197434","NA"
"900","Primula_hirsuta","Primula_hirsuta","Primula_hirsuta","scientific name",184183,"Primula_hirsuta","27263015","49364398","NA","49364206","NA"
"901","Primula_latifolia","Primula_latifolia","Primula_latifolia","scientific name",152139,"Primula_latifolia","27263019","NA","NA","NA","NA"
"902","Primula_pedemontana","Primula_pedemontana","Primula_pedemontana","scientific name",184185,"Primula_pedemontana","27263028","NA","NA","NA","NA"
"903","Primula_veris","Primula_veris","Primula_veris","scientific name",170927,"Primula_veris","20135980","22797571","NA","49364268","NA"
"904","Primula_veris","Primula_veris","Primula_veris","scientific name",170927,"Primula_veris_subsp__macrocalyx","NA","NA","21389082","NA","NA"
"905","Primula_vulgaris","Primula_vulgaris","Primula_vulgaris","scientific name",175104,"Primula_vulgaris","442557287","218136491","379035554","87197468","NA"
"906","Prunella_grandiflora","Prunella_grandiflora","Prunella_grandiflora","scientific name",39356,"Prunella_grandiflora","312861313","119506014","671606","NA","NA"
"907","Prunella_vulgaris","Prunella_vulgaris","Prunella_vulgaris","scientific name",39358,"Prunella_vulgaris","42556307","756188306","671615","242801037","NA"
"908","Prunus_avium","Prunus_avium","Cerasus_avium","synonym",42229,"Prunus_avium","133752992","255683079","NA","255683051","NA"
"909","Prunus_avium","Prunus_avium","Cerasus_avium","synonym",42229,"Prunus_avium_subsp__avium","NA","NA","404244015","NA","NA"
"910","Prunus_domestica","Prunus_domestica","Prunus_domestica","scientific name",3758,"Prunus_domestica","NA","149391817","7240413","255683052","NA"
"911","Prunus_domestica","Prunus_domestica","Prunus_domestica","scientific name",3758,"Prunus_domestica_subsp__insititia","198448158","NA","NA","NA","NA"
"912","Prunus_dulcis","Prunus_dulcis","Amygdalus_communis","synonym",3755,"Prunus_dulcis_var__amara","221047959","NA","NA","NA","NA"
"913","Prunus_dulcis","Prunus_dulcis","Amygdalus_communis","synonym",3755,"Prunus_dulcis","NA","291002592","326467656","17154832","NA"
"914","Prunus_mahaleb","Prunus_mahaleb","Prunus_mahaleb","scientific name",129217,"Prunus_mahaleb","13430133","555685527","326467864","326467322","NA"
"915","Prunus_spinosa","Prunus_spinosa","Prunus_spinosa","scientific name",114937,"Prunus_spinosa","198448161","149391832","817992264","607345136","NA"
"916","Pseudorchis_albida","Pseudorchis_albida","Pseudorchis_albida","scientific name",367781,"Pseudorchis_albida_subsp__straminea","66275708","NA","440577180","440579127","NA"
"917","Pseudorchis_albida","Pseudorchis_albida","Pseudorchis_albida","scientific name",367781,"Pseudorchis_albida","NA","260080258","NA","NA","NA"
"918","Pseudoturritis_turrita","Pseudoturritis_turrita","Pseudoturritis_turrita","scientific name",81982,"Pseudoturritis_turrita","6686860","76009301","NA","12002368","NA"
"919","Pteroselinum_austriacum","Pteroselinum_austriacum","Pteroselinum_austriacum","scientific name",203897,"Pteroselinum_austriacum","29423048","NA","NA","NA","NA"
"920","Pulmonaria_angustifolia","Pulmonaria_angustifolia","Pulmonaria_angustifolia","scientific name",256499,"Pulmonaria_angustifolia","806777203","296144067","NA","601101276","NA"
"921","Pulsatilla_halleri","Pulsatilla_halleri","Pulsatilla_halleri","scientific name",445228,"Pulsatilla_halleri_subsp__styriaca","NA","148373572","NA","NA","NA"
"922","Pulsatilla_halleri","Pulsatilla_halleri","Pulsatilla_halleri","scientific name",445228,"Pulsatilla_halleri","257221019","NA","NA","NA","NA"
"923","Pulsatilla_vernalis","Pulsatilla_vernalis","Pulsatilla_vernalis","scientific name",445233,"Pulsatilla_vernalis","NA","148373565","NA","NA","NA"
