"","pezalps.TNRS$phy$tip.label","rep(1, length(pezalps.TNRS$phy$tip.label))","Valid_LIB.C.150","endemic.TNRS","Ecrins NP","Summits","Persistent","Under Ice","Plat de la Selle","Barre des Ecrins","La Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale Ailefroide","Brevoort","Burlan","Rocher de la Selle","Choisy","Muraillette","Rateau","Lauvitel"
"525","Juncus_effusus",1,"Juncus_effusus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526","Juncus_filiformis",1,"Juncus_filiformis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"527","Juncus_inflexus",1,"Juncus_inflexus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"528","Juncus_trifidus",1,"Juncus_trifidus","0",1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1
"529","Juncus_triglumis",1,"Juncus_triglumis","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"530","Juniperus_communis",1,"Juniperus_communis","0",1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"531","Juniperus_sabina",1,"Juniperus_sabina","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"532","Knautia_arvensis",1,"Knautia_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533","Knautia_dipsacifolia",1,"Knautia_dipsacifolia","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534","Kobresia_myosuroides",1,"Carex_myosuroides","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"535","Koeleria_pyramidata",1,"Koeleria_pyramidata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536","Koeleria_vallesiana",1,"Koeleria_vallesiana","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537","Laburnum_anagyroides",1,"Laburnum_anagyroides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538","Lactuca_muralis",1,"Lactuca_muralis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539","Lactuca_perennis",1,"Lactuca_perennis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540","Lactuca_serriola",1,"Lactuca_serriola","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541","Lamium_amplexicaule",1,"Lamium_amplexicaule","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542","Lamium_garganicum",1,"Lamium_garganicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543","Lamium_maculatum",1,"Lamium_maculatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544","Lamium_purpureum",1,"Lamium_purpureum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"545","Lappula_squarrosa",1,"Lappula_squarrosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"546","Lapsana_communis",1,"Lapsana_communis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"547","Larix_decidua",1,"Larix_decidua","0",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"548","Laserpitium_gallicum",1,"Laserpitium_gallicum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"549","Laserpitium_halleri",1,"Laserpitium_halleri","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"550","Laserpitium_latifolium",1,"Laserpitium_latifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"551","Laserpitium_siler",1,"Laserpitium_siler","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552","Lathyrus_latifolius",1,"Lathyrus_latifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553","Lathyrus_linifolius",1,"Lathyrus_linifolius","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"554","Lathyrus_pratensis",1,"Lathyrus_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"555","Lathyrus_sphaericus",1,"Lathyrus_sphaericus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556","Lathyrus_sylvestris",1,"Lathyrus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557","Lathyrus_vernus",1,"Lathyrus_vernus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558","Lavandula_angustifolia",1,"Lavandula_angustifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559","Leontodon_crispus",1,"Leontodon_crispus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560","Leontodon_hispidus",1,"Leontodon_hispidus","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"561","Leontodon_pyrenaicus",1,"Scorzoneroides_pyrenaica","0",1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"562","Leontopodium_brachyactis",1,"","0",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"563","Leucanthemopsis_alpina",1,"Leucanthemopsis_alpina","0",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"564","Leucanthemum_vulgare",1,"Leucanthemum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565","Ligustrum_vulgare",1,"Ligustrum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566","Lilium_bulbiferum",1,"Lilium_bulbiferum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"567","Lilium_martagon",1,"Lilium_martagon","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"568","Linaria_alpina",1,"Linaria_alpina","0",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"569","Linaria_angustissima",1,"Linaria_angustissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570","Linaria_repens",1,"Linaria_repens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571","Linaria_simplex",1,"Linaria_simplex","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"572","Linum_alpinum",1,"Linum_alpinum","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"573","Linum_catharticum",1,"Linum_catharticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574","Linum_suffruticosum",1,"Linum_suffruticosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575","Linum_tenuifolium",1,"Linum_usitatissimum_subsp._angustifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"576","Listera_ovata",1,"Neottia_ovata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"577","Lithospermum_officinale",1,"Lithospermum_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"578","Lloydia_serotina",1,"Gagea_serotina","0",1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"579","Lolium_perenne",1,"Lolium_perenne","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"580","Lomelosia_graminifolia",1,"Lomelosia_graminifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"581","Lonicera_caerulea",1,"Lonicera_caerulea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582","Lonicera_etrusca",1,"Lonicera_etrusca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"583","Lonicera_nigra",1,"Lonicera_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584","Lonicera_webbiana",1,"","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"585","Lonicera_xylosteum",1,"Lonicera_xylosteum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586","Lotus_alpinus",1,"Lotus_corniculatus_subsp._alpinus","0",1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"587","Lotus_corniculatus",1,"Lotus_corniculatus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"588","Lotus_delortii",1,"Lotus_corniculatus_subsp._delortii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589","Lunaria_annua",1,"Lunaria_annua","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"590","Lunaria_rediviva",1,"Lunaria_rediviva","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591","Luzula_alpinopilosa",1,"Luzula_alpinopilosa","0",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
"592","Luzula_campestris",1,"Luzula_campestris","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"593","Luzula_lutea",1,"Luzula_lutea","0",1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
"594","Luzula_luzulina",1,"Luzula_luzulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595","Luzula_multiflora",1,"Luzula_multiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","Luzula_nivea",1,"Luzula_nivea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597","Luzula_spicata",1,"Luzula_spicata","0",1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"598","Luzula_sudetica",1,"Luzula_sudetica","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"599","Luzula_sylvatica",1,"Luzula_sylvatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600","Lycopus_europaeus",1,"Lycopus_europaeus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601","Lysimachia_vulgaris",1,"Lysimachia_vulgaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","Lythrum_salicaria",1,"Lythrum_salicaria","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603","Macrosyringion_glutinosum",1,"Macrosyringion_glutinosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","Maianthemum_bifolium",1,"Maianthemum_bifolium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605","Malus_sylvestris",1,"Malus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"606","Malva_alcea",1,"Malva_alcea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607","Malva_moschata",1,"Malva_moschata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"608","Matricaria_matricarioides",1,"Matricaria_discoidea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609","Medicago_lupulina",1,"Medicago_lupulina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"610","Medicago_minima",1,"Medicago_minima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","Medicago_sativa",1,"Medicago_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","Melampyrum_sylvaticum",1,"Melampyrum_sylvaticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","Melica_ciliata",1,"Melica_ciliata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614","Melica_nutans",1,"Melica_nutans","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615","Melica_uniflora",1,"Melica_uniflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616","Melilotus_albus",1,"Melilotus_albus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"617","Melilotus_officinalis",1,"Trigonella_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618","Melittis_melissophyllum",1,"Melittis_melissophyllum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","Mentha_aquatica",1,"Mentha_aquatica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620","Mentha_arvensis",1,"Mentha_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","Mentha_longifolia",1,"Mentha_longifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622","Meum_athamanticum",1,"Meum_athamanticum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"623","Micranthes_stellaris",1,"Micranthes_stellaris","0",1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"624","Microthlaspi_perfoliatum",1,"Microthlaspi_perfoliatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","Milium_effusum",1,"Milium_effusum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626","Minuartia_laricifolia",1,"Minuartia_laricifolia","0",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"627","Minuartia_rupestris",1,"Minuartia_rupestris","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"628","Minuartia_verna",1,"Minuartia_verna","0",1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
"629","Moehringia_muscosa",1,"Sagina_apetala","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"630","Moehringia_trinervia",1,"Moehringia_trinervia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"631","Molinia_caerulea",1,"Molinia_caerulea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"632","Moneses_uniflora",1,"Moneses_uniflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633","Monotropa_hypopitys",1,"Monotropa_hypopitys","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"634","Muscari_comosum",1,"Muscari_comosum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"635","Muscari_neglectum",1,"Muscari_neglectum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"636","Myosotis_alpestris",1,"Myosotis_sylvatica","0",1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1
"637","Myosotis_arvensis",1,"Myosotis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"638","Myosotis_decumbens",1,"Myosotis_decumbens","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"639","Myosotis_ramosissima",1,"Myosotis_ramosissima","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"640","Myosotis_stricta",1,"Myosotis_stricta","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641","Myricaria_germanica",1,"Myricaria_germanica","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"642","Narcissus_poeticus",1,"Narcissus_poeticus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"643","Nardus_stricta",1,"Nardus_stricta","0",1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
"644","Nasturtium_officinale",1,"Nasturtium_officinale","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"645","Neotinea_ustulata",1,"Neotinea_ustulata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"646","Noccaea_caerulescens",1,"Noccaea_caerulescens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647","Noccaea_rotundifolia",1,"Noccaea_rotundifolia","1",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
"648","Onobrychis_viciifolia",1,"Onobrychis_viciifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"649","Ononis_arvensis",1,"Ononis_arvensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650","Ononis_cristata",1,"Ononis_cristata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"651","Ononis_fruticosa",1,"Ononis_fruticosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"652","Ononis_natrix",1,"Ononis_natrix","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","Ononis_pusilla",1,"Ononis_pusilla","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"654","Ononis_rotundifolia",1,"Ononis_rotundifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","Ophrys_fuciflora",1,"Ophrys_fuciflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"656","Ophrys_insectifera",1,"Ophrys_insectifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","Ophrys_sphegodes",1,"Ophrys_apifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"658","Orchis_mascula",1,"Orchis_mascula","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","Orchis_militaris",1,"Orchis_militaris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"660","Orchis_purpurea",1,"Orchis_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","Oreoselinum_nigrum",1,"Oreoselinum_nigrum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"662","Origanum_vulgare",1,"Origanum_vulgare","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"663","Orlaya_grandiflora",1,"Orlaya_grandiflora","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664","Ornithogalum_umbellatum",1,"Ornithogalum_umbellatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","Orobanche_caryophyllacea",1,"Orobanche_caryophyllacea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"666","Orobanche_purpurea",1,"Phelipanche_purpurea","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"667","Orobanche_teucrii",1,"Orobanche_teucrii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"668","Orthilia_secunda",1,"Orthilia_secunda","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669","Oxalis_acetosella",1,"Oxalis_acetosella","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"670","Oxyria_digyna",1,"Oxyria_digyna","0",1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
"671","Oxytropis_campestris",1,"Oxytropis_campestris","1",1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
"672","Oxytropis_pilosa",1,"Oxytropis_pilosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"673","Paeonia_officinalis",1,"Paeonia_officinalis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674","Papaver_alpinum",1,"Papaver_alpinum","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","Papaver_dubium",1,"Papaver_dubium","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676","Paris_quadrifolia",1,"Paris_quadrifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677","Parnassia_palustris",1,"Parnassia_palustris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678","Paronychia_kapela",1,"Paronychia_kapela","1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679","Pastinaca_sativa",1,"Pastinaca_sativa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680","Pedicularis_foliosa",1,"Pedicularis_foliosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","Pedicularis_kerneri",1,"Pedicularis_kerneri","0",1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
"682","Pedicularis_tuberosa",1,"Pedicularis_tuberosa","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"683","Pedicularis_verticillata",1,"Pedicularis_verticillata","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"684","Persicaria_amphibia",1,"Persicaria_amphibia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685","Persicaria_lapathifolia",1,"Persicaria_lapathifolia","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686","Persicaria_maculosa",1,"Persicaria_maculosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","Persicaria_mitis",1,"Persicaria_mitis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688","Petasites_albus",1,"Petasites_albus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Petasites_hybridus",1,"Petasites_hybridus","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","Petrorhagia_prolifera",1,"Petrorhagia_prolifera","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","Petrorhagia_saxifraga",1,"Petrorhagia_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","Phleum_alpinum",1,"Phleum_alpinum","0",1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
"693","Phleum_phleoides",1,"Phleum_phleoides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694","Phleum_pratense",1,"Phleum_pratense","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695","Phragmites_australis",1,"Phragmites_australis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","Phyteuma_ovatum",1,"Phyteuma_ovatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"697","Phyteuma_scheuchzeri",1,"Phyteuma_scheuchzeri","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","Phyteuma_spicatum",1,"Phyteuma_spicatum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"699","Picea_abies",1,"Picea_abies","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","Picris_hieracioides",1,"Picris_hieracioides","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"701","Pilosella_peleteriana",1,"Pilosella_peleteriana","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"702","Pimpinella_major",1,"Pimpinella_major","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","Pimpinella_saxifraga",1,"Pimpinella_saxifraga","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","Pinguicula_alpina",1,"Pinguicula_alpina","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","Pinguicula_vulgaris",1,"Pinguicula_vulgaris","0",1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"706","Pinus_mugo",1,"Pinus_mugo","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","Pinus_nigra",1,"Pinus_nigra","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708","Pinus_sylvestris",1,"Pinus_sylvestris","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","Plantago_atrata",1,"Plantago_atrata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"710","Plantago_holosteum",1,"Plantago_holosteum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"711","Plantago_lanceolata",1,"Plantago_lanceolata","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"712","Plantago_major",1,"Plantago_major","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","Plantago_maritima",1,"Plantago_maritima","0",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"714","Plantago_media",1,"Plantago_media","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","Plantago_sempervirens",1,"Plantago_sempervirens","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","Platanthera_chlorantha",1,"Platanthera_chlorantha","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"717","Pleurospermum_austriacum",1,"Pleurospermum_austriacum","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"718","Poa_alpina",1,"Poa_bulbosa","0",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
"719","Poa_annua",1,"Poa_annua","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"720","Poa_badensis",1,"Poa_badensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"721","Poa_bulbosa",1,"Poa_bulbosa","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"722","Poa_cenisia",1,"Poa_cenisia","1",1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
"723","Poa_chaixii",1,"Poa_chaixii","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"724","Poa_glauca",1,"Poa_nemoralis_var._glauca","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","Poa_laxa",1,"Poa_laxa","0",1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"726","Poa_nemoralis",1,"Poa_nemoralis","0",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"727","Poa_pratensis",1,"Poa_pratensis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728","Poa_supina",1,"Poa_supina","0",1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"729","Poa_trivialis",1,"Poa_trivialis","0",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
