"","Valid_LIB.C.150","Alien_origin","ITS","trnTLF","rbcL","matK","atpB","Endemic","Ecrins.NP","Summits","Persistent","Plat.de.la.Selle","Barre.des.Ecrins","La.Meije","Sirac","Rouies","Olan","Pelvoux","Occidentale.Ailefroide","Brevoort","Burlan","Rocher.de.la.Selle","Choisy","Muraillette","Rateau","Lauvitel"
"997","Pulmonaria_montana","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998","Pulmonaria_saccharata","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"999","Pyrola_chlorantha","",575669128,234204747,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1000","Pyrola_media","",234204692,234204739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1001","Pyrola_minor","",4928597,234204742,379035516,379039888,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1002","Pyrola_rotundifolia","",4679035,234204748,379036460,2734791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003","Pyrus_communis_subsp._pyraster","",0,585570451,817992282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004","Quercus_petraea","",187236152,307751390,46091776,46091810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1005","Quercus_pyrenaica","",187937721,307751381,290770928,290770882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1006","Quercus_robur","",751137789,307751378,46091778,206604152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1007","Ranunculus_aconitifolius","",209863808,209863567,557836451,62911422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1008","Ranunculus_acris","",50812056,312182272,379034321,259150891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1009","Ranunculus_acris_subsp._friesianus","",50812052,0,0,62911376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1010","Ranunculus_aduncus","",50811977,0,0,62911274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1011","Ranunculus_arvensis","",318069006,0,379033969,62911374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1012","Ranunculus_auricomus","",0,0,379037424,259150885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1013","Ranunculus_bulbosus","",50812013,218136493,379034563,62911364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1014","Ranunculus_glacialis","",397135134,111380051,557836426,62911424,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"1015","Ranunculus_gouanii","",396582818,0,0,62911438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1016","Ranunculus_gramineus","",396582774,0,0,62911442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1017","Ranunculus_grenierianus","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1018","Ranunculus_kuepferi","",209863841,209863524,0,62911414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1019","Ranunculus_montanus","",50811983,0,557836457,62911286,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"1020","Ranunculus_parnassifolius","",396582782,0,0,62911436,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1021","Ranunculus_platanifolius","",209863814,209863572,0,62911420,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1022","Ranunculus_polyanthemos","",50812010,312182273,0,62911358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1023","Ranunculus_repens","",403241943,166210032,379037256,323436263,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024","Ranunculus_seguieri","",209863821,209863574,0,62911418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1025","Ranunculus_trichophyllus","",332183229,156138899,169687,62911254,158602290,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1026","Ranunculus_tuberosus","",0,0,557836428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1027","Reseda_lutea","",560592120,119698965,46325918,195540527,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1028","Reseda_phyteuma","",119698299,242347132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1029","Reynoutria_japonica","",333121455,156536634,218059599,300885278,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1030","Rhamnus_alpina","",48994639,48256683,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1031","Rhamnus_cathartica","",38231764,0,817992290,30421077,8452734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1032","Rhamnus_pumila","",48994634,48256680,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1033","Rhamnus_saxatilis","",48994648,48256692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1034","Rhinanthus_alectorolophus","",333696970,392841466,557836594,484354064,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1035","Rhinanthus_glacialis","",273464265,0,0,484354068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1036","Rhinanthus_minor","",273464263,260080298,557836430,484354070,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1037","Rhododendron_ferrugineum","",24430475,27436161,354726118,3089312,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
"1038","Ribes_alpinum","",9798593,555685572,685847485,315140769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1039","Ribes_petraeum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1040","Ribes_uva-crispa","",319659317,0,733452114,733451870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1041","Rorippa_amphibia","",0,620596527,2443770,12002858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1042","Rorippa_palustris","",90025006,260080310,379034021,111074703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1043","Rorippa_sylvestris","",0,620596533,2443772,379039638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1044","Rosa_agrestis","",58577425,752822201,379033741,379039636,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1045","Rosa_caesia","",830002340,752822213,379035810,379041110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1046","Rosa_canina","",830002351,752822214,379035804,3551086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1047","Rosa_elliptica","",830002388,752822228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1048","Rosa_ferruginea","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1049","Rosa_micrantha","",58577400,752822254,379035802,379039634,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1050","Rosa_mollis","",58577385,752822299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1051","Rosa_montana","",830002451,752822255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1052","Rosa_pendulina","",830002479,752822265,0,3551100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1053","Rosa_rubiginosa","",158198593,752822273,379036326,3551088,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1054","Rosa_spinosissima","",830002481,752822267,379036318,13358701,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1055","Rubus_caesius","",3043983,555685554,379035902,686984333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1056","Rubus_canescens","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1057","Rubus_fruticosus","",686984985,686984464,379035960,372490692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1058","Rubus_gremlii","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1059","Rubus_idaeus","",15208629,124265028,533065,686984347,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1060","Rubus_pruinosus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1061","Rubus_saxatilis","",3043954,124265023,379032216,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1062","Rubus_ulmifolius","",686985115,555685555,291201208,686984303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1063","Rumex_acetosa","",397880855,111380129,545899265,379041788,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064","Rumex_acetosella","",6164901,260080321,379036572,379037840,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1065","Rumex_alpinus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1066","Rumex_arifolius","",0,0,545899277,545899317,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1067","Rumex_crispus","",342356524,376373225,379036148,315140795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1068","Rumex_obtusifolius","",284811173,726966093,404244067,379041022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1069","Rumex_scutatus","",0,73475941,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1070","Sagina_apetala","",62870760,0,0,62870812,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071","Sagina_glabra","",0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
"1072","Sagina_procumbens","",62870719,550826571,379036248,340512863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1073","Sagina_saginoides","",598699098,260080332,409976929,407909857,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"1074","Salix_alba","",555235778,118918092,4586643,194271161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1075","Salix_appendiculata","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1076","Salix_aurita","",0,0,379034269,379037728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1077","Salix_breviserrata","",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"1078","Salix_caprea","",0,15991353,379034257,607345148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1079","Salix_cinerea","",0,571273236,379035968,379039928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1080","Salix_daphnoides","",0,0,359811748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1081","Salix_eleagnos","",0,0,667487458,667485726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1082","Salix_foetida","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1083","Salix_glaucosericea","",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1084","Salix_hastata","",0,260080347,4586655,459930526,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"1085","Salix_herbacea","",126140505,260080348,557836475,194271149,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1
"1086","Salix_laggeri","",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1087","Salix_myrsinifolia","",0,0,289541087,290563792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1088","Salix_pentandra","",555235816,118918095,4586665,194271174,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1089","Salix_purpurea","",290874570,118918097,379033364,50345555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1090","Salix_repens","",0,0,379036570,379041700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1091","Salix_reticulata","",126140511,111380135,4586669,194271151,8452771,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"1092","Salix_retusa","",5912382,0,557836477,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
"1093","Salix_serpyllifolia","",5912383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1094","Salix_triandra","",555235828,675583631,359815497,194271178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1095","Salvia_glutinosa","",0,0,46326357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1096","Salvia_pratensis","",666671149,376373226,1419257,379040092,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1097","Sambucus_ebulus","",1850565,109137817,379037348,379042244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1098","Sambucus_nigra","",99028984,109137814,507914149,242801051,8452744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1099","Sambucus_racemosa","",339780615,17980582,642989787,20530881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1100","Sanguisorba_officinalis","",49037127,49175452,41056437,20373006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1101","Sanicula_europaea","",3075427,305672460,75758098,379039872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1102","Saponaria_ocymoides","",62870754,239837521,0,240266124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1103","Saponaria_officinalis","",62870755,0,817992316,340512867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1104","Satureja_montana","",294999901,62002140,1480410,58045291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1105","Saussurea_alpina","",42821363,500050176,500049852,501418481,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1106","Saussurea_discolor","",356649933,40204741,500049855,501418483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1107","Saxifraga_aizoides","",30315224,14248857,459995824,459930642,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1
"1108","Saxifraga_androsacea","",9971838,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"1109","Saxifraga_aspera","",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"1110","Saxifraga_biflora","",30315223,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1111","Saxifraga_bryoides","",0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1112","Saxifraga_cuneata","",0,0,495021309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1113","Saxifraga_exarata","",0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1
"1114","Saxifraga_fragilis","",5814061,260080414,459995956,459930722,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1
"1115","Saxifraga_granulata","",25991941,0,379034655,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116","Saxifraga_moschata","",9971863,0,557836467,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
"1117","Saxifraga_oppositifolia","",30315221,14248852,459086,459930718,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"1118","Saxifraga_retusa","",0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"1119","Saxifraga_rotundifolia","",5814043,14248853,541049854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1120","Scabiosa_columbaria","",33299990,225055691,379033102,20530901,305671616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","Scabiosa_lucida","",380855964,0,557836318,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1122","Scabiosa_triandra","",380855960,380508567,404244089,406034692,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Schedonorus_arundinaceus","",7381400,159146768,379033314,310006919,110915693,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","Schedonorus_giganteus","",7381353,33329697,379033765,310006933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","Schedonorus_pratensis","",33334353,318054318,41056394,310006935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1126","Schoenus_nigricans","",537392274,70795161,379037476,379042342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1127","Scirpus_sylvaticus","",0,343131504,379037472,675440429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1128","Scleranthus_annuus","",566077798,239837525,379035748,82400495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Scleranthus_perennis","",62870764,239837527,379035744,47498919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","Scorzonera_austriaca","",514218638,514218782,290585973,910279378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","Scorzonera_hispanica","",41323282,6958287,0,54021660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","Scorzoneroides_autumnalis","",259122076,29423249,379033681,379039172,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1133","Scorzoneroides_pyrenaica","",259122087,0,0,99078869,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0
"1134","Scrophularia_canina","",550849120,41323418,404244093,156712573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1135","Scrophularia_lucida","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","Scrophularia_nodosa","",317016105,524852715,379034003,379042394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","Scrophularia_peregrina","",20339367,524852725,0,20339406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1138","Scutellaria_alpina","",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1139","Sedum_acre","",0,311430,379036422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","Sedum_album","",0,311431,379032888,607345156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","Sedum_alpestre","",0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1
"1142","Sedum_annuum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1143","Sedum_atratum","",0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
"1144","Sedum_dasyphyllum","",0,0,0,13568570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Sedum_ochroleucum","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1146","Sedum_rupestre","",697355760,667668323,607344892,607345158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1147","Sedum_sediforme","",0,396287,0,13568546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","Sedum_sexangulare","",255761560,667668326,607344894,607345160,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149","Selaginella_selaginoides","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","Sempervivum_arachnoideum","",0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1
"1151","Sempervivum_montanum","",0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1
"1152","Sempervivum_tectorum","",697355943,0,733452187,13568589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","Senecio_doria","",429489106,429842225,0,21425815,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","Senecio_doronicum","",429489295,429842246,557836266,429842071,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1
"1155","Senecio_ovatus","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","Senecio_squalidus","",910278988,366985705,0,910279370,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1157","Senecio_viscosus","",7636216,124001966,0,23323481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1158","Serratula_tinctoria","",17932613,0,379036458,379038898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","Seseli_annuum","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1160","Sesleria_caerulea","",146772328,119553741,144583555,110916045,110915697,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"1161","Setaria_italica_subsp._viridis","",341872756,376373227,452029901,831441798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","Sibbaldia_procumbens","",158515056,27529059,459996005,459930756,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
"1163","Silaum_silaus","",155970339,0,379037488,379038904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","Silene_acaulis","",22656310,239837528,379033973,156125845,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1165","Silene_baccifera","",343406952,0,817991862,351588581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1166","Silene_dioica","",703623985,157411861,379036544,533052479,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","Silene_italica","",62870741,71841818,0,62870824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","Silene_nutans","",70913014,71841832,404244127,33332544,8517660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1169","Silene_otites","",117935859,667668356,733451972,533052485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1170","Silene_saxifraga","",117935860,0,0,533052489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1171","Silene_vallesia","",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1172","Silene_vulgaris","",703623996,313720600,404244133,156125865,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1173","Silene_vulgaris_subsp._vulgaris","",211954097,703624002,67079059,62149314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1174","Sinapis_alba","",223036842,21616614,340510945,886848659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175","Sinapis_arvensis","",82791944,58760687,379037510,379041170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Sisymbrium_austriacum","",22266821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177","Solanum_dulcamara","",7533162,298362987,817992352,242801112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","Soldanella_alpina","",0,12054816,557836561,87197594,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1179","Solidago_gigantea","",326417521,326417376,313664506,315140851,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1180","Solidago_virgaurea","",157410893,312182282,379036404,379041566,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"1181","Sonchus_arvensis","",61620674,0,379036402,109657594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Sonchus_oleraceus","",910278976,574453800,817992358,111379053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Sorbus_aria","",269101257,555685544,379034671,379040298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","Sorbus_aucuparia","",262654251,15991352,379037332,379042232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","Sorbus_chamaemespilus","",555685600,555685558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","Sorbus_domestica","",269101229,112443048,0,114150748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Sorbus_mougeotii","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","Sparganium_angustifolium","",551699663,551699694,379037088,379040216,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189","Sparganium_emersum","",551699684,343424219,313664512,315140861,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1190","Sparganium_erectum","",0,343424216,379036310,386430658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","Stachys_annua","",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Stachys_recta","",537368688,280984886,3355849,357241487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Stachys_sylvatica","",537368701,21070162,3355851,242801084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Staehelina_dubia","",60614844,60202445,500049866,59894663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1195","Stellaria_alsine","",374350765,209448188,379036886,340512855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
