"","PHLAWD Input Name","TNRS iPlant Taxonomy","GenBank Taxonomy ID","GenBank Taxonomy","ITS","trnTLF","rbcL","matK","atpB","Alps Phylogeny","TaxRef v.9","Alien Origin","Endemic","Regional","All Summits","LGM","Aiguille du plat de la Selle","Barre des Ecrins","la Meije","le Sirac","les Rouies","Olan","Mont Pelvoux","Occidentale.Ailefroide","Point Brevoort","Pointes de Burlan","Rocher de la Selle","Tour Choisy","Tete de la Muraillette","le Rateau","Signal de Lauvitel"
"1424","Thymus_pulegioides","Thymus_pulegioides",751873,"Thymus_pulegioides","385720804","295000093","379034579","295000391","NA",1,"Thymus_pulegioides","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1425","Thymus_serpyllum","Thymus_serpyllum",204219,"Thymus_serpyllum","294999918","295000096","733452269","58045303","NA",1,"Thymus_serpyllum","",0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
"1426","Thymus_striatus",NA,NA,NA,NA,NA,NA,NA,NA,0,"Thymus_striatus","Eurasia",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1427","Tilia_cordata","Tilia_cordata",172266,"Tilia_cordata","669132156","15991355","379036956","379038588","NA",1,"Tilia_cordata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1428","Tilia_platyphyllos","Tilia_platyphyllos",82423,"Tilia_platyphyllos","669132157","15991356","379032268","379038584","4995857",1,"Tilia_platyphyllos","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1429","Tofieldia_calyculata","Tofieldia_calyculata",85290,"Tofieldia_calyculata","NA","295389308","54144422","295389249","8452786",1,"Tofieldia_calyculata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1430","Tolpis_staticifolia","Chlorocrepis_staticifolia",122554,"Chlorocrepis_staticifolia","NA","NA","NA","54021532","NA",1,"Tolpis_staticifolia","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1431","Torilis_japonica","Torilis_japonica",49576,"Torilis_japonica","165911436","NA","379034941","379040506","NA",1,"Torilis_japonica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1432","Tozzia_alpina","Tozzia_alpina",46058,"Tozzia_alpina_subsp__carpathica","273464301","NA","NA","NA","NA",1,"Tozzia_alpina","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1433","Tozzia_alpina","Tozzia_alpina",46058,"Tozzia_alpina","NA","166204004","3790438","6650074","NA",1,"Tozzia_alpina","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1434","Tragopogon_crocifolius","Tragopogon_crocifolius",261643,"Tragopogon_crocifolius","658117928","167539385","NA","NA","NA",1,"Tragopogon_crocifolius","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1435","Tragopogon_dubius","Tragopogon_dubius",45322,"Tragopogon_dubius","567497889","125632303","424949788","315140891","6689366",1,"Tragopogon_dubius","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1436","Tragopogon_porrifolius","Tragopogon_porrifolius",13731,"Tragopogon_porrifolius_subsp__australis","NA","NA","NA","54021631","NA",1,"Tragopogon_porrifolius","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","Tragopogon_porrifolius","Tragopogon_porrifolius",13731,"Tragopogon_porrifolius","125632145","125632318","295289","NA","NA",1,"Tragopogon_porrifolius","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1438","Tragopogon_pratensis","Tragopogon_pratensis",41653,"Tragopogon_pratensis","567497931","376373232","41056442","379040050","NA",1,"Tragopogon_pratensis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"960","Orchites_globosa",NA,NA,NA,NA,NA,NA,NA,NA,0,"Traunsteinera_globosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1440","Trichophorum_alpinum","Trichophorum_alpinum",291103,"Trichophorum_alpinum","59803267","59860231","296168294","675440433","NA",1,"Trichophorum_alpinum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","Trichophorum_cespitosum","Trichophorum_cespitosum",76515,"Trichophorum_cespitosum","132694292","121645926","379037482","675440435","NA",1,"Trichophorum_cespitosum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1442","Trifolium_alpestre","Trifolium_alpestre",97007,"Trifolium_alpestre","85724137","83700757","667668072","667667886","NA",1,"Trifolium_alpestre","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1443","Trifolium_alpinum","Trifolium_alpinum",97008,"Trifolium_alpinum","85724138","83700758","NA","NA","NA",1,"Trifolium_alpinum","",0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0
"1451","Trifolium_pallescens","Trifolium_pallescens",74526,"Trifolium_pallescens","85724254","378926946","NA","NA","NA",1,"Trifolium_angulatum","",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"1444","Trifolium_arvense","Trifolium_arvense",361560,"Trifolium_arvense","83588757","83700770","379032052","379038412","NA",1,"Trifolium_arvense","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1445","Trifolium_aureum","Trifolium_aureum",361561,"Trifolium_aureum","85724148","83700771","313664556","315140895","NA",1,"Trifolium_aureum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","Trifolium_badium","Trifolium_badium",97012,"Trifolium_badium","85724150","83700773","557836491","NA","NA",1,"Trifolium_aureum","",0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"1447","Trifolium_campestre","Trifolium_campestre",97015,"Trifolium_campestre","85724168","83700796","818946395","379038416","NA",1,"Trifolium_aureum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1448","Trifolium_diffusum","Trifolium_diffusum",97020,"Trifolium_diffusum","85724188","83700816","NA","NA","NA",1,"Trifolium_diffusum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1449","Trifolium_medium","Trifolium_medium",97028,"Trifolium_medium","85724232","83700866","557836493","379038056","NA",1,"Trifolium_medium","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","Trifolium_ochroleucon",NA,NA,NA,NA,NA,NA,NA,NA,0,"Trifolium_ochroleucon","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","Trifolium_spadiceum","Trifolium_spadiceum",361984,"Trifolium_spadiceum","85724303","83700944","NA","NA","NA",1,"Trifolium_patens","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1452","Trifolium_pratense","Trifolium_pratense",57577,"Trifolium_pratense","164506969","376373233","41056443","379038790","NA",1,"Trifolium_pratense","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"1453","Trifolium_repens","Trifolium_repens",3899,"Trifolium_repens","480812511","807268903","817992420","21930052","NA",1,"Trifolium_repens","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1454","Trifolium_rubens","Trifolium_rubens",97037,"Trifolium_rubens","85724290","83700930","404244217","406034538","NA",1,"Trifolium_rubens","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1455","Trifolium_saxatile",NA,NA,NA,NA,NA,NA,NA,NA,0,"Trifolium_saxatile","",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1457","Trifolium_thalii","Trifolium_thalii",74531,"Trifolium_thalii","85724319","83700964","557836499","21930062","NA",1,"Trifolium_thalii","",0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1
"1458","Triglochin_palustre",NA,NA,NA,NA,NA,NA,NA,NA,0,"Triglochin_palustris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"898","Melilotus_officinalis","Melilotus_officinalis",47083,"Melilotus_officinalis","NA","NA","817992136","NA","NA",1,"Trigonella_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"899","Melilotus_officinalis","Melilotus_officinalis",47083,"Melilotus_officinalis_subsp__suaveolens","300089245","787750933","NA","302585168","NA",1,"Trigonella_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1462","Trinia_glauca","Trinia_glauca",1000432,"Trinia_glauca","NA","NA","733452249","733451882","NA",1,"Trinia_glauca","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","Trisetaria_distichophylla",NA,NA,NA,NA,NA,NA,NA,NA,0,"Trisetum_distichophyllum","",0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
"1464","Trisetum_flavescens","Trisetum_flavescens",87477,"Trisetum_flavescens","4186156","376373234","41056444","607345188","NA",1,"Trisetum_flavescens","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1465","Trisetum_spicatum","Trisetum_spicatum",100813,"Trisetum_spicatum","227346779","237626122","685847728","459931168","NA",1,"Trisetum_spicatum_subsp._ovatipaniculatum","",0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1466","Triticum_aestivum","Triticum_aestivum",4565,"Triticum_aestivum_var__albirubrinflatum","209962750","NA","NA","NA","NA",1,"Triticum_aestivum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1467","Triticum_aestivum","Triticum_aestivum",4565,"Triticum_aestivum","NA","575501522","169666637","7670650","NA",1,"Triticum_aestivum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1468","Triticum_durum","Triticum_durum",4567,"Triticum_durum","667638243","575501524","NA","NA","NA",1,"Triticum_turgidum_subsp._durum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1469","Trollius_europaeus","Trollius_europaeus",212754,"Trollius_europaeus","318064758","318064748","379036946","46360481","NA",1,"Trollius_europaeus","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1470","Tulipa_sylvestris","Tulipa_sylvestris",248498,"Tulipa_sylvestris","386370558","379042447","NA","NA","NA",1,"Tulipa_sylvestris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471","Turritis_glabra","Turritis_glabra",63678,"Turritis_glabra","677278058","109692730","313663858","12002340","NA",1,"Turritis_glabra","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","Tussilago_farfara","Tussilago_farfara",118778,"Tussilago_farfara","193084968","18920673","817992428","379041964","NA",1,"Tussilago_farfara","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1473","Typha_latifolia","Typha_latifolia",4733,"Typha_latifolia","551699683","343424258","69216577","69217290","69214421",1,"Typha_latifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1474","Ulmus_glabra","Ulmus_glabra",172265,"Ulmus_glabra","563477374","563477628","817992432","379041348","NA",1,"Ulmus_minor","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1475","Ulmus_minor","Ulmus_minor",262084,"Ulmus_minor","563477372","563477626","291201170","379041436","NA",1,"Ulmus_minor","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1476","Urtica_dioica","Urtica_dioica",3501,"Urtica_dioica","566079488","557163498","557163264","273415924","8452793",1,"Urtica_dioica","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1477","Vaccinium_myrtillus","Vaccinium_myrtillus",180763,"Vaccinium_myrtillus","319659312","260080546","543862421","18029423","NA",1,"Vaccinium_myrtillus","",0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
"1478","Vaccinium_uliginosum","Vaccinium_uliginosum",190548,"Vaccinium_uliginosum","319659315","111380164","543862433","21635913","20269445",1,"Vaccinium_uliginosum","",0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1
"1479","Vaccinium_vitis_idaea","Vaccinium_vitis_idaea",180772,"Vaccinium_vitis-idaea","319659316","111380165","543862425","18029441","NA",1,"Vaccinium_vitis-idaea","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","Valeriana_dioica","Valeriana_dioica",183948,"Valeriana_dioica","723008141","34398630","379035356","379040804","NA",1,"Valeriana_dioica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1481","Valeriana_montana","Valeriana_montana",243118,"Valeriana_montana","723008154","332077865","40068134","38231964","NA",1,"Valeriana_montana","",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1482","Valeriana_officinalis","Valeriana_officinalis",19953,"Valeriana_officinalis","723008157","332077868","379036066","379041952","8452795",1,"Valeriana_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1483","Valeriana_saliunca","Valeriana_saliunca",245826,"Valeriana_saliunca","NA","332077871","NA","34863556","NA",1,"Valeriana_saliunca","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1484","Valeriana_tripteris","Valeriana_tripteris",183955,"Valeriana_tripteris","723008173","723007871","NA","NA","NA",1,"Valeriana_tripteris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1485","Valeriana_tuberosa","Valeriana_tuberosa",368320,"Valeriana_tuberosa","85810997","332077878","NA","NA","NA",1,"Valeriana_tuberosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1486","Valerianella_dentata","Valerianella_dentata",300936,"Valerianella_dentata","723008176","723007874","379036940","379041954","NA",1,"Valerianella_dentata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487","Valerianella_locusta","Valerianella_locusta",59166,"Valerianella_locusta","37655017","17980608","379036942","20530905","305671670",1,"Valerianella_locusta","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1488","Veratrum_album","Veratrum_album",50243,"Veratrum_album","100271355","16326375","1384119","347725603","NA",1,"Veratrum_album","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1489","Verbascum_chaixii","Verbascum_chaixii",1211623,"Verbascum_chaixii_subsp__chaixii","NA","NA","404244229","406034540","NA",1,"Verbascum_chaixii","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1490","Verbascum_lychnitis","Verbascum_lychnitis",1000433,"Verbascum_lychnitis","NA","726966097","733452096","667667920","NA",1,"Verbascum_lychnitis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1491","Verbascum_nigrum","Verbascum_nigrum",90364,"Verbascum_nigrum","317016103","4566696","379037320","379042384","NA",1,"Verbascum_nigrum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1492","Verbascum_pulverulentum","Verbascum_pulverulentum",90366,"Verbascum_pulverulentum","NA","4566698","733452080","NA","NA",1,"Verbascum_pulverulentum","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1493","Verbascum_thapsus","Verbascum_thapsus",39388,"Verbascum_thapsus","390633407","726966103","379037418","6650076","6689561",1,"Verbascum_thapsus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494","Verbena_officinalis","Verbena_officinalis",79772,"Verbena_officinalis","260618082","156152237","817992442","379039720","NA",1,"Verbena_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495","Veronica_agrestis","Veronica_agrestis",99384,"Veronica_agrestis","31295682","31295861","379037010","379037894","NA",1,"Veronica_agrestis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1496","Veronica_allionii","Veronica_allionii",195123,"Veronica_allionii","31295706","31295874","NA","NA","NA",1,"Veronica_allionii","",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1497","Veronica_alpina","Veronica_alpina",165325,"Veronica_alpina","31295707","61675932","557836325","NA","NA",1,"Veronica_alpina","",0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
"1498","Veronica_anagallis_aquatica","Veronica_anagallis_aquatica",74693,"Veronica_anagallis-aquatica","742522427","604860117","14585736","379039308","6689559",1,"Veronica_anagallis-aquatica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499","Veronica_aphylla","Veronica_aphylla",201447,"Veronica_aphylla","31324231","31295875","557836387","NA","NA",1,"Veronica_aphylla","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1500","Veronica_arvensis","Veronica_arvensis",46032,"Veronica_arvensis","570339307","28625796","340512193","6650078","NA",1,"Veronica_arvensis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1501","Veronica_austriaca","Veronica_austriaca",165327,"Veronica_austriaca","14993984","604860132","NA","NA","NA",1,"Veronica_austriaca","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1502","Veronica_beccabunga","Veronica_beccabunga",165328,"Veronica_beccabunga","742522463","604860121","379033602","379038736","NA",1,"Veronica_beccabunga","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1503","Veronica_bellidioides","Veronica_bellidioides",165329,"Veronica_bellidioides","14993994","31295871","NA","NA","NA",1,"Veronica_bellidioides","",0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"1504","Veronica_chamaedrys","Veronica_chamaedrys",165330,"Veronica_chamaedrys_subsp__micans","56567546","56567532","NA","NA","NA",1,"Veronica_chamaedrys","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1505","Veronica_chamaedrys","Veronica_chamaedrys",165330,"Veronica_chamaedrys","NA","NA","379033663","242801121","NA",1,"Veronica_chamaedrys","",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1506","Veronica_fruticans","Veronica_fruticans",207273,"Veronica_fruticans","169144498","167888379","733451946","NA","NA",1,"Veronica_fruticans","",0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
"1507","Veronica_fruticulosa","Veronica_fruticulosa",165333,"Veronica_fruticulosa","14993988","604860158","NA","NA","NA",1,"Veronica_fruticulosa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1508","Veronica_hederifolia","Veronica_hederifolia",202477,"Veronica_hederifolia","NA","31323731","379033268","379039314","NA",1,"Veronica_hederifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1509","Veronica_officinalis","Veronica_officinalis",160511,"Veronica_officinalis","14993996","604860162","14585742","379038742","NA",1,"Veronica_officinalis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1510","Veronica_persica","Veronica_persica",138560,"Veronica_persica","14993985","604860146","340512203","335058813","335059300",1,"Veronica_persica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1511","Veronica_serpyllifolia","Veronica_serpyllifolia",164258,"Veronica_serpyllifolia","14994001","28625816","379036902","340513379","NA",1,"Veronica_serpyllifolia","",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1512","Veronica_spicata","Veronica_spicata",165318,"Veronica_spicata","NA","604860156","379034399","379038358","NA",1,"Veronica_spicata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1513","Veronica_triphyllos","Veronica_triphyllos",195143,"Veronica_triphyllos","604860029","604860130","NA","NA","NA",1,"Veronica_triphyllos","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1514","Veronica_urticifolia","Veronica_urticifolia",165344,"Veronica_urticifolia","14993995","28625805","NA","NA","NA",1,"Veronica_urticifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1515","Veronica_verna","Veronica_verna",195145,"Veronica_verna","31295687","28625795","733452171","NA","NA",1,"Veronica_verna","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1516","Viburnum_lantana","Viburnum_lantana",237945,"Viburnum_lantana","402122989","555685520","379033270","607345196","NA",1,"Viburnum_lantana","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1517","Viburnum_opulus","Viburnum_opulus",85293,"Viburnum_opulus_var__sargentii","33087009","NA","371928296","NA","NA",1,"Viburnum_opulus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1518","Viburnum_opulus","Viburnum_opulus",85293,"Viburnum_opulus","NA","28172966","NA","379040686","8452798",1,"Viburnum_opulus","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1519","Vicia_cracca","Vicia_cracca",3905,"Vicia_cracca","59799637","59859800","41056446","379038566","NA",1,"Vicia_cracca","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1520","Vicia_hirsuta","Vicia_hirsuta",3910,"Vicia_hirsuta","440234565","440233798","379036832","21930104","NA",1,"Vicia_hirsuta","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1521","Vicia_hybrida","Vicia_hybrida",298727,"Vicia_hybrida","670607603","670607655","NA","NA","NA",1,"Vicia_hybrida","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1522","Vicia_onobrychioides","Vicia_onobrychioides",1276840,"Vicia_onobrychioides","440234579","440233822","440233687","440234048","NA",1,"Vicia_onobrychioides","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1523","Vicia_sativa","Vicia_sativa",3908,"Vicia_sativa","NA","NA","NA","21930110","NA",1,"Vicia_sativa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1524","Vicia_sativa","Vicia_sativa",3908,"Vicia_sativa_subsp__amphicarpa","670607631","NA","399659509","NA","NA",1,"Vicia_sativa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1525","Vicia_sativa","Vicia_sativa",3908,"Vicia_sativa_var__angustifolia","NA","670607662","NA","NA","NA",1,"Vicia_sativa","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1526","Vicia_sepium","Vicia_sepium",347188,"Vicia_sepium","607344460","312182299","557836503","379042188","NA",1,"Vicia_sepium","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1528","Vicia_tenuifolia","Vicia_tenuifolia",1042229,"Vicia_tenuifolia","NA","440233836","667668068","440234080","NA",1,"Vicia_tenuifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1529","Vicia_tenuifolia","Vicia_tenuifolia",1042229,"Vicia_tenuifolia_subsp__dalmatica","338815190","NA","NA","NA","NA",1,"Vicia_tenuifolia","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1531","Vinca_minor","Vinca_minor",60093,"Vinca_minor","NA","336041934","37936923","335058845","335059338",1,"Vinca_minor","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1532","Vincetoxicum_hirundinaria","Vincetoxicum_hirundinaria",141524,"Vincetoxicum_hirundinaria","21684866","18077484","37936925","406034188","NA",1,"Vincetoxicum_hirundinaria","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1533","Viola_biflora","Viola_biflora",214529,"Viola_biflora","221327250","330865415","557836479","115112301","NA",1,"Viola_biflora","",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1534","Viola_calcarata","Viola_calcarata",97420,"Viola_calcarata","5230495","591290923","557836438","NA","NA",1,"Viola_calcarata","",1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"1535","Viola_canina",NA,NA,NA,NA,NA,NA,NA,NA,0,"Viola_canina","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1536","Viola_hirta","Viola_hirta",369421,"Viola_hirta","167460285","330865420","379037056","379041666","NA",1,"Viola_hirta","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1537","Viola_laricicola","Viola_laricicola",1017136,"Viola_laricicola","NA","330865425","NA","NA","NA",1,"Viola_laricicola","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1538","Viola_mirabilis","Viola_mirabilis",369422,"Viola_mirabilis","86278322","255503914","NA","255503929","NA",1,"Viola_mirabilis","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1539","Viola_odorata","Viola_odorata",97441,"Viola_odorata","304556993","NA","379034763","379040370","NA",1,"Viola_odorata","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1540","Viola_palustris","Viola_palustris",462882,"Viola_palustris","NA","330865437","340512235","379040286","NA",1,"Viola_palustris","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1541","Viola_pyrenaica","Viola_pyrenaica",1042420,"Viola_pyrenaica","335993660","NA","NA","NA","NA",1,"Viola_pyrenaica","",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
